basis_index,Re_J,Im_J,magnitude_J,phase_deg
4201,-4.266106083102e-02,-4.627078632328e-02,6.293609281011e-02,-132.675652
4202,-6.307930597605e-02,1.364253765139e-02,6.453772289126e-02,167.796261
4203,-1.869313173696e-02,5.322978542123e-02,5.641669283223e-02,109.350155
4204,-1.868646064344e-02,-1.568127008808e-01,1.579221547754e-01,-96.795561
4205,5.612800544766e-03,2.686983600864e-02,2.744980176771e-02,78.201227
4206,5.775418354113e-02,-7.594167600342e-02,9.540798640948e-02,-52.746754
4207,-6.244789514466e-03,-3.803558702523e-02,3.854482165524e-02,-99.323798
4208,2.374864321341e-03,-5.216467233173e-03,5.731623761164e-03,-65.521984
4209,-4.768822179154e-03,7.591082430027e-03,8.964719596053e-03,122.137602
4210,-7.433260115384e-02,-5.687757523493e-02,9.359697729575e-02,-142.577625
4211,5.126430574179e-02,4.810671630326e-02,7.030138829831e-02,43.179996
4212,6.289837169643e-04,-7.818584145469e-02,7.818837141477e-02,-89.539081
4213,-7.803814892740e-02,-2.477859566554e-02,8.187753960136e-02,-162.384367
4214,-2.738215381296e-02,-4.243092330163e-02,5.049916434621e-02,-122.835563
4215,4.826380790768e-02,-6.345689504178e-02,7.972560869691e-02,-52.744243
4216,4.872295436952e-03,8.394269069353e-02,8.408397340572e-02,86.678102
4217,-1.943897275852e-01,-8.480989718628e-02,2.120850887059e-01,-156.428936
4218,-5.980321334046e-03,8.522171438926e-02,8.543128728225e-02,94.014075
4219,2.681696628093e-04,-2.059947549304e-04,3.381550045617e-04,-37.529699
4220,1.321216371207e-02,9.415521375079e-03,1.622385012009e-02,35.475207
4221,-2.933226111790e-02,2.074098825474e-01,2.094737236997e-01,98.049487
4222,1.421832572461e-02,-4.441380605392e-03,1.489586009914e-02,-17.347247
4223,-3.032521926908e-02,-4.703235080623e-02,5.596124503689e-02,-122.812855
4224,9.019157400797e-02,4.781134966239e-02,1.020805817899e-01,27.928458
4225,-1.753811399982e-02,7.620708808780e-02,7.819914141148e-02,102.960250
4226,3.924703904662e-02,-6.191287458986e-03,3.973238118118e-02,-8.964631
4227,-1.294292820707e-02,-1.181023595717e-02,1.752144582897e-02,-137.619998
4228,-3.454858607974e-02,5.159725656490e-02,6.209574611142e-02,123.805546
4229,1.070297532813e-02,-1.820138593764e-02,2.111502145216e-02,-59.543161
4230,-4.130411805937e-02,-7.947277182090e-02,8.956534837514e-02,-117.462102
4231,1.479214171743e-02,-1.369032537182e-01,1.377000665767e-01,-83.833221
4232,-3.993753131213e-02,-8.205178290900e-02,9.125514498291e-02,-115.953840
4233,-6.715851997110e-02,-5.991671893603e-03,6.742526927487e-02,-174.901749
4234,1.753231677712e-02,-1.724000129134e-02,2.458861069883e-02,-44.518351
4235,-6.780255201201e-02,-2.835790965446e-02,7.349392559465e-02,-157.303245
4236,-3.502361493503e-02,-6.638284546656e-02,7.505555126275e-02,-117.816146
4237,1.002238256168e-01,-2.186288989107e-02,1.025807056695e-01,-12.305764
4238,5.876244355485e-02,-7.394014702229e-02,9.444665221285e-02,-51.524785
4239,-5.101156801875e-02,-6.653449409903e-02,8.383924484837e-02,-127.477150
4240,4.267233602208e-02,7.095187590311e-03,4.325817782250e-02,9.440284
4241,2.552774890617e-03,-1.739765602111e-02,1.758394422964e-02,-81.652502
4242,2.069311679345e-01,1.213711377785e-01,2.398988564966e-01,30.392861
4243,3.778229960486e-02,-6.497509904611e-02,7.516159697267e-02,-59.822474
4244,8.927221535156e-02,2.307432082269e-02,9.220603404986e-02,14.492153
4245,-3.934678140305e-02,3.905433859692e-02,5.543834927216e-02,135.213717
4246,-4.716706333575e-02,8.776647939407e-02,9.963777782020e-02,118.254272
4247,-1.852458218947e-02,-3.024729218024e-02,3.546912501784e-02,-121.484874
4248,-1.771295146332e-01,-7.956678623227e-02,1.941796550247e-01,-155.810328
4249,-2.668056858384e-02,-3.567982123603e-02,4.455224330370e-02,-126.788314
4250,-8.075355603718e-02,6.521284674281e-02,1.037971685209e-01,141.077257
4251,1.003108934097e-01,1.253998723122e-01,1.605845674795e-01,51.342700
4252,1.222079364321e-01,1.396638106014e-01,1.855822182180e-01,48.813586
4253,8.283547841365e-02,-2.694868926281e-02,8.710883041920e-02,-18.021151
4254,-1.212569586960e-01,7.778529381224e-02,1.440617991199e-01,147.320178
4255,-4.210391353314e-02,-1.752461403043e-01,1.802330414390e-01,-103.509594
4256,4.005563417291e-02,-3.289000539582e-02,5.182862417556e-02,-39.389695
4257,3.672819331009e-02,1.826803133207e-02,4.102049673727e-02,26.445037
4258,8.593346339647e-02,-2.771974316382e-02,9.029365588114e-02,-17.878256
4259,4.307774596488e-02,4.216862734069e-03,4.328364735940e-02,5.590848
4260,-1.897576369325e-02,-3.918440468815e-02,4.353730789228e-02,-115.839434
4261,2.595232517422e-02,4.366418129882e-02,5.079452638272e-02,59.274364
4262,1.635604928692e-02,9.601194050886e-02,9.739513883430e-02,80.332225
4263,7.092032086981e-02,-2.825357060272e-02,7.634105163069e-02,-21.721581
4264,7.259239755463e-02,-1.781177539165e-02,7.474567228497e-02,-13.786133
4265,-5.031927834365e-02,-1.643077038024e-02,5.293392096108e-02,-161.916569
4266,6.613891039050e-02,-6.636124599745e-02,9.369189099370e-02,-45.096142
4267,-2.639179928969e-02,7.881366648303e-02,8.311510749705e-02,108.513804
4268,1.210582669102e-01,3.728856758338e-02,1.266709961267e-01,17.119966
4269,1.866077692463e-02,-4.447125093274e-02,4.822775917409e-02,-67.236378
4270,3.243179708379e-03,-7.743441459366e-02,7.750230175991e-02,-87.601687
4271,-4.810828557675e-03,-1.306015882364e-01,1.306901638276e-01,-92.109588
4272,-2.688050350144e-02,-3.989213665880e-02,4.810347217920e-02,-123.973257
4273,-1.288294045556e-01,-4.917225986230e-03,1.289232119889e-01,-177.814167
4274,-2.562394803705e-02,-3.543963113398e-02,4.373275852170e-02,-125.868092
4275,-3.192500598374e-02,5.156433734060e-02,6.064723318039e-02,121.762875
4276,3.073928885682e-02,-8.153028121783e-03,3.180213431481e-02,-14.854621
4277,-1.500520651690e-01,-2.534427717357e-02,1.521773788936e-01,-170.413041
4278,-8.310302416308e-02,5.035526183538e-02,9.716874507556e-02,148.786744
4279,1.434103834596e-01,-2.518977795412e-02,1.456058480879e-01,-9.962278
4280,1.761954575449e-01,1.502810863448e-02,1.768351868509e-01,4.875088
4281,-1.975767499024e-02,-3.780319415086e-02,4.265497871325e-02,-117.593623
4282,-6.463638032789e-02,8.198713863605e-02,1.044018800770e-01,128.251264
4283,-2.822599249820e-02,-1.552360367612e-01,1.577812845740e-01,-100.305296
4284,4.872633734515e-02,4.839953683751e-03,4.896612198994e-02,5.672544
4285,-1.038002000067e-02,-1.279654662099e-03,1.045860082748e-02,-172.972005
4286,8.406104080154e-03,3.966563417255e-02,4.054657963524e-02,78.034675
4287,3.385581037784e-02,4.232362702229e-03,3.411933162275e-02,7.125660
4288,3.303025868613e-02,-6.210407941363e-03,3.360903384019e-02,-10.648533
4289,2.011433851769e-03,5.131504798002e-03,5.511642915861e-03,68.595944
4290,8.549218822168e-02,4.691328425940e-02,9.751805210798e-02,28.755493
4291,-8.064674080768e-03,-5.764822005039e-02,5.820958892663e-02,-97.963687
4292,4.994862888983e-02,4.526630645083e-02,6.740848631793e-02,42.184671
4293,-4.685873167452e-02,3.583340398764e-02,5.898960565630e-02,142.594446
4294,-3.854885641510e-02,8.216215331740e-03,3.941472472680e-02,167.968145
4295,4.659556473527e-03,6.227850463317e-02,6.245257085079e-02,85.721213
4296,1.800896275432e-01,-5.078921320658e-02,1.871144519453e-01,-15.749613
4297,6.793270558585e-02,3.894139435067e-02,7.830252027992e-02,29.822838
4298,3.048130029958e-02,-1.972870806510e-02,3.630883625057e-02,-32.912548
4299,1.929175510778e-03,5.143674684386e-02,5.147291175007e-02,87.852084
4300,-1.258675634486e-02,1.990673627742e-03,1.274320276763e-02,171.012757
4301,5.634390950313e-02,-6.124781092756e-02,8.322217541926e-02,-47.388009
4302,-4.082291064831e-02,-1.175240712354e-01,1.244122877917e-01,-109.155073
4303,2.679277398299e-02,-7.768595884457e-02,8.217640135284e-02,-70.971420
4304,4.277386837576e-03,1.098850268847e-01,1.099682461968e-01,87.770829
4305,-1.294015464973e-01,-4.370717238136e-02,1.365835903521e-01,-161.336888
4306,1.424161788042e-01,2.767974773911e-02,1.450811373684e-01,10.998778
4307,-1.944549038600e-02,1.960005129182e-02,2.760958360776e-02,134.773197
4308,-3.605708594783e-02,2.341754325672e-02,4.299412493853e-02,146.997991
4309,-1.026055789074e-02,6.870512792892e-02,6.946706883091e-02,98.493888
4310,2.858299752086e-02,-2.348593271638e-03,2.867932421856e-02,-4.697298
4311,-4.665278623702e-02,-1.377431225211e-01,1.454291933057e-01,-108.710938
4312,1.515442671644e-02,7.743668601559e-02,7.890562077686e-02,78.927110
4313,-2.988575089161e-02,3.462230216992e-02,4.573687695832e-02,130.800551
4314,6.926208653513e-02,-3.277149687476e-02,7.662380595228e-02,-25.321267
4315,1.372906594508e-03,5.347158332678e-02,5.348920541558e-02,88.529229
4316,-5.619829957418e-02,2.560149932919e-02,6.175504548563e-02,155.508055
4317,3.105933775269e-02,-4.116478722502e-02,5.156764653266e-02,-52.964998
4318,4.717772882330e-03,1.622447929990e-02,1.689648216411e-02,73.786565
4319,2.967290961009e-02,-2.272731142950e-02,3.737662704876e-02,-37.449514
4320,-1.919584558453e-02,7.798966848632e-03,2.071966147434e-02,157.888875
4321,5.844359068396e-02,3.578934550676e-02,6.853123772292e-02,31.482226
4322,2.289467828299e-02,9.481311004881e-02,9.753815730682e-02,76.424566
4323,5.488577465606e-02,4.057324615181e-02,6.825420545938e-02,36.472947
4324,-3.212007724857e-02,-2.095582491820e-02,3.835160962015e-02,-146.878712
4325,-9.756334831917e-03,3.108594014534e-02,3.258100280949e-02,107.424486
4326,-7.060241715556e-02,-6.338578309285e-02,9.488128796818e-02,-138.082984
4327,5.946625417962e-03,5.726659491607e-04,5.974135933411e-03,5.500678
4328,-1.157467790150e-01,1.988836661293e-02,1.174430243943e-01,170.250273
4329,-1.362442763525e-02,-4.417091227884e-03,1.432255994240e-02,-162.037109
4330,-1.069473948836e-01,1.083647665323e-01,1.522519881577e-01,134.622835
4331,1.155524223937e-02,1.863703705291e-02,2.192858347733e-02,58.200467
4332,7.282422709974e-02,-4.812409511677e-03,7.298306199375e-02,-3.780753
4333,-6.702573423389e-02,2.326962012158e-02,7.095015341910e-02,160.854307
4334,3.562770671373e-02,4.107246633057e-02,5.437169278361e-02,49.060477
4335,-8.616648851251e-03,8.149419356182e-03,1.186000308890e-02,136.596281
4336,4.454635213947e-02,5.721797556035e-02,7.251395876766e-02,52.097897
4337,-4.389411485970e-02,8.130174240595e-03,4.464071070782e-02,169.506460
4338,-6.016847473379e-02,2.832878739114e-02,6.650387617909e-02,154.787798
4339,4.434040168248e-03,4.173333364269e-04,4.453636640694e-03,5.376858
4340,4.067389263211e-02,-3.036130558394e-02,5.075602839673e-02,-36.739752
4341,3.453140403382e-03,-5.797813450003e-02,5.808087687655e-02,-86.591527
4342,4.705741239639e-02,7.634227981223e-02,8.968023053256e-02,58.350303
4343,-5.615490772012e-04,-1.177902608569e-02,1.179240403368e-02,-92.729432
4344,4.568760428192e-02,1.146120129375e-02,4.710325169367e-02,14.082620
4345,5.015423954700e-02,-1.306962917441e-02,5.182917085286e-02,-14.605807
4346,4.219955324400e-03,-2.932539486169e-02,2.962746709953e-02,-81.811291
4347,8.228438326319e-02,-9.309214854727e-02,1.242451924629e-01,-48.526454
4348,1.672687467237e-01,3.538834132330e-02,1.709712500163e-01,11.945675
4349,-1.933175602858e-02,-3.712312742687e-02,4.185502814597e-02,-117.508110
4350,-2.664582353681e-02,-3.825576636293e-02,4.662084911250e-02,-124.857899
4351,-3.263221462063e-02,-8.472142140302e-02,9.078865939970e-02,-111.065226
4352,-1.175533296226e-02,-3.856186702289e-03,1.237166233521e-02,-161.838584
4353,-1.515655058567e-03,3.947722738863e-02,3.950631205960e-02,92.198685
4354,-1.428655167119e-02,-1.138538852532e-02,1.826835051464e-02,-141.447590
4355,-9.314619982554e-02,1.575521747616e-01,1.830270535031e-01,120.591944
4356,-9.316997194853e-03,4.427688665964e-02,4.524653720451e-02,101.883141
4357,1.011130559203e-02,1.446144077967e-01,1.449674633949e-01,86.000441
4358,3.674192366929e-02,4.056222059398e-02,5.472899317943e-02,47.829201
4359,-7.870431327965e-02,1.487141626670e-01,1.682565633388e-01,117.889231
4360,-3.506092761904e-02,-1.954500104724e-02,4.014069894065e-02,-150.862161
4361,1.531991701043e-01,-4.146264989591e-03,1.532552682097e-01,-1.550305
4362,2.313424395793e-02,-2.698743302165e-02,3.554595313961e-02,-49.396064
4363,4.441794884321e-02,-4.480112379966e-02,6.308799309813e-02,-45.246070
4364,4.021675033824e-02,-1.088428592822e-01,1.160351456434e-01,-69.721046
4365,4.311148188669e-02,-4.569794977980e-02,6.282437810710e-02,-46.668199
4366,-4.574796317648e-02,-7.747115516067e-02,8.997030630561e-02,-120.562534
4367,-1.369255925352e-01,-8.572877101191e-02,1.615488782701e-01,-147.949421
4368,-1.043732806246e-03,-1.024898992737e-02,1.030199848098e-02,-95.814820
4369,-1.072646790323e-02,-3.625332670294e-02,3.780688840290e-02,-106.482190
4370,6.675375751986e-02,-4.633618906562e-02,8.125950135304e-02,-34.765909
4371,-5.501988580026e-02,4.339712979118e-02,7.007495064276e-02,141.735264
4372,4.885068402132e-02,-1.005115732940e-02,4.987399215033e-02,-11.626504
4373,2.422427604084e-03,4.482285202413e-03,5.095001092522e-03,61.611227
4374,-8.344042884140e-02,-5.749162647253e-02,1.013291284858e-01,-145.432613
4375,-5.259103886416e-02,2.565196220983e-02,5.851359272875e-02,153.998593
4376,9.771723270300e-03,1.150119684222e-02,1.509185556765e-02,49.647885
4377,-2.054396521127e-03,1.642530483873e-02,1.655328318224e-02,97.129253
4378,9.720730799672e-02,1.385246916436e-01,1.692286941477e-01,54.941405
4379,8.175964324574e-03,-2.470092347166e-02,2.601887801174e-02,-71.685543
4380,6.675962809629e-02,2.960563306595e-02,7.302972992413e-02,23.915664
4381,7.352497703088e-03,-7.869166485943e-04,7.394488507379e-03,-6.108947
4382,2.162697495253e-02,-5.971175862401e-04,2.163521654639e-02,-1.581526
4383,1.013397628011e-01,5.279430022079e-02,1.142671679022e-01,27.517861
4384,-6.938312402362e-02,-8.173471332313e-02,1.072127849712e-01,-130.327327
4385,-2.580956812449e-03,9.642039710966e-03,9.981496273383e-03,104.985473
4386,-6.622056069055e-02,-8.428792987817e-03,6.675482910923e-02,-172.746191
4387,1.515959106077e-02,-5.676917692930e-02,5.875842620731e-02,-75.048661
4388,1.803084256126e-02,4.206928984504e-02,4.577047554412e-02,66.800090
4389,1.386184236892e-03,1.599203139413e-03,2.116354748079e-03,49.081358
4390,1.169294553678e-01,-6.190061185396e-02,1.323033759226e-01,-27.896040
4391,2.104186267435e-02,-4.087759648605e-02,4.597540515627e-02,-62.762722
4392,-2.639147996203e-03,-1.785833804406e-02,1.805229458662e-02,-98.406462
4393,5.152039461609e-02,3.320972647143e-02,6.129630489438e-02,32.805577
4394,6.140711208193e-03,3.376038807197e-02,3.431431387792e-02,79.691114
4395,4.703698911914e-02,8.879890212210e-03,4.786784720013e-02,10.690778
4396,6.639241791459e-03,-6.939547169242e-03,9.604001586817e-03,-46.266934
4397,-7.640655818321e-03,-2.394583306428e-02,2.513528480993e-02,-107.696885
4398,-3.461727603395e-02,-3.904047423474e-02,5.217771965585e-02,-131.563476
4399,-9.369493879876e-03,1.829026553855e-02,2.055045568925e-02,117.124552
4400,-2.956351643716e-03,1.770347468976e-02,1.794862198422e-02,99.480499
4401,-5.851892521222e-02,-2.079981948856e-02,6.210553194966e-02,-160.432880
4402,-2.940644925360e-02,-1.452961753425e-02,3.280013785636e-02,-153.706193
4403,-2.821322479871e-02,7.986299035875e-02,8.469996034582e-02,109.456803
4404,1.569292829017e-03,4.542146582320e-02,4.544856694673e-02,88.021242
4405,-6.723965528184e-02,-5.508871759385e-02,8.692489889873e-02,-140.672611
4406,2.937315744726e-02,-3.655825732966e-02,4.689657298144e-02,-51.219458
4407,-2.936134388216e-02,2.922644942234e-02,4.142793574875e-02,135.131919
4408,1.347456060617e-02,3.775584884101e-03,1.399352795925e-02,15.652923
4409,3.775512100232e-02,2.471738612508e-02,4.512647048857e-02,33.211822
4410,4.559354518170e-02,-6.377253679226e-02,7.839456493378e-02,-54.437502
4411,5.775407629110e-02,3.323224119863e-02,6.663268854940e-02,29.916529
4412,5.721943917780e-04,-1.564924858540e-02,1.565970586280e-02,-87.905987
4413,-1.843208870473e-02,-1.317614901336e-01,1.330444744296e-01,-97.963418
4414,-4.298779517185e-02,7.485598132471e-02,8.632130950016e-02,119.867603
4415,-1.075399875961e-02,2.117764342869e-02,2.375165405849e-02,116.921442
4416,3.269144211596e-02,2.234150625098e-02,3.959637974846e-02,34.348910
4417,-1.757004914104e-02,-1.480984849108e-02,2.297908264372e-02,-139.872358
4418,6.840252821613e-02,4.364057378369e-02,8.113818796676e-02,32.537733
4419,1.252721049322e-02,-9.364436929110e-03,1.564045017705e-02,-36.779133
4420,-5.511353512971e-02,-1.652066055614e-02,5.753637092922e-02,-163.313537
4421,2.960772527977e-02,-3.921037238244e-02,4.913319345017e-02,-52.943571
4422,3.899663893001e-04,-3.080546413100e-02,3.080793232451e-02,-89.274731
4423,-4.935665094868e-02,-7.094858797164e-02,8.642789554328e-02,-124.825094
4424,1.875970984580e-02,1.089053802887e-03,1.879129457180e-02,3.322452
4425,-5.010029915903e-02,1.154949162351e-01,1.258932708764e-01,113.450617
4426,3.819949749252e-02,3.879550249112e-02,5.444531772540e-02,45.443508
4427,-8.858644632174e-02,3.495943740056e-02,9.523508143157e-02,158.464003
4428,1.856201520461e-02,-1.280387586757e-02,2.254967063370e-02,-34.597489
4429,-1.984534722097e-02,4.084008757372e-03,2.026121748195e-02,168.371346
4430,3.072545463937e-02,-2.565307571259e-02,4.002666431658e-02,-39.858938
4431,-4.706179970541e-02,5.103380782567e-02,6.942090846928e-02,132.681292
4432,-6.235512976374e-03,1.115204800996e-02,1.277692439107e-02,119.211133
4433,-4.934242014982e-02,-5.132321237504e-02,7.119513013357e-02,-133.872740
4434,4.058964682547e-02,-1.887225052260e-02,4.476249846919e-02,-24.936182
4435,-2.399589577213e-02,-3.121733445792e-02,3.937416646184e-02,-127.548479
4436,4.548702155083e-03,-2.400531426031e-04,4.555032031384e-03,-3.020924
4437,3.939100470631e-02,2.811739303382e-03,3.949122851574e-02,4.082862
4438,-9.828362142600e-04,-1.738307341599e-01,1.738335126079e-01,-90.323946
4439,1.934997639841e-02,-2.254535398808e-02,2.971051283749e-02,-49.361533
4440,-5.245720771072e-02,2.666819427304e-02,5.884684551096e-02,153.052128
4441,-7.677817011997e-02,6.530422655517e-02,1.007944909851e-01,139.616934
4442,2.218332626220e-02,6.792132712043e-02,7.145212832278e-02,71.912794
4443,1.614602534371e-02,3.352457534064e-02,3.721009656223e-02,64.283716
4444,2.165947674290e-02,1.607840850421e-03,2.171907191793e-02,4.245432
4445,1.304153012816e-02,7.508633742347e-02,7.621049518114e-02,80.146758
4446,-1.320363495171e-01,-9.625351284767e-02,1.633962555547e-01,-143.908230
4447,-1.410605473840e-02,1.651758907651e-03,1.420243245968e-02,173.321322
4448,2.793542328079e-03,7.710750283891e-03,8.201191906016e-03,70.084959
4449,1.554105542132e-02,-7.224082633375e-03,1.713802128317e-02,-24.930824
4450,-1.021520632703e-01,-4.442862670611e-02,1.113954527859e-01,-156.494507
4451,-3.383486899657e-02,3.818725512399e-04,3.383702390371e-02,179.353367
4452,-8.998864810826e-02,-8.368467327352e-02,1.228864570620e-01,-137.078803
4453,7.353090723165e-02,-9.151730582048e-02,1.173976642994e-01,-51.219358
4454,-2.463997518215e-02,-6.256715194510e-02,6.724415870169e-02,-111.495337
4455,-3.263833719970e-02,-9.372906602096e-03,3.395750923334e-02,-163.977270
4456,3.197525821890e-02,7.370732929514e-02,8.034418168098e-02,66.548134
