point_index,x,y,z,abs_E,abs_H
321,3.500000e-01,-3.250000e-01,1.000000e-01,1.959294e+02,4.895574e-01
322,3.750000e-01,-3.250000e-01,1.000000e-01,1.960483e+02,4.943660e-01
323,4.000000e-01,-3.250000e-01,1.000000e-01,1.962094e+02,4.989789e-01
324,4.250000e-01,-3.250000e-01,1.000000e-01,1.964171e+02,5.033901e-01
325,4.500000e-01,-3.250000e-01,1.000000e-01,1.966756e+02,5.075933e-01
326,4.750000e-01,-3.250000e-01,1.000000e-01,1.969881e+02,5.115821e-01
327,5.000000e-01,-3.250000e-01,1.000000e-01,1.973568e+02,5.153497e-01
328,-5.000000e-01,-3.000000e-01,1.000000e-01,1.660073e+02,2.190905e-01
329,-4.750000e-01,-3.000000e-01,1.000000e-01,1.686153e+02,2.295399e-01
330,-4.500000e-01,-3.000000e-01,1.000000e-01,1.710902e+02,2.398228e-01
331,-4.250000e-01,-3.000000e-01,1.000000e-01,1.734309e+02,2.499413e-01
332,-4.000000e-01,-3.000000e-01,1.000000e-01,1.756369e+02,2.598977e-01
333,-3.750000e-01,-3.000000e-01,1.000000e-01,1.777086e+02,2.696944e-01
334,-3.500000e-01,-3.000000e-01,1.000000e-01,1.796466e+02,2.793336e-01
335,-3.250000e-01,-3.000000e-01,1.000000e-01,1.814523e+02,2.888174e-01
336,-3.000000e-01,-3.000000e-01,1.000000e-01,1.831276e+02,2.981480e-01
337,-2.750000e-01,-3.000000e-01,1.000000e-01,1.846749e+02,3.073275e-01
338,-2.500000e-01,-3.000000e-01,1.000000e-01,1.860970e+02,3.163576e-01
339,-2.250000e-01,-3.000000e-01,1.000000e-01,1.873972e+02,3.252401e-01
340,-2.000000e-01,-3.000000e-01,1.000000e-01,1.885793e+02,3.339766e-01
341,-1.750000e-01,-3.000000e-01,1.000000e-01,1.896476e+02,3.425685e-01
342,-1.500000e-01,-3.000000e-01,1.000000e-01,1.906067e+02,3.510170e-01
343,-1.250000e-01,-3.000000e-01,1.000000e-01,1.914617e+02,3.593229e-01
344,-1.000000e-01,-3.000000e-01,1.000000e-01,1.922180e+02,3.674870e-01
345,-7.500000e-02,-3.000000e-01,1.000000e-01,1.928815e+02,3.755097e-01
346,-5.000000e-02,-3.000000e-01,1.000000e-01,1.934583e+02,3.833912e-01
347,-2.500000e-02,-3.000000e-01,1.000000e-01,1.939549e+02,3.911313e-01
348,0.000000e+00,-3.000000e-01,1.000000e-01,1.943782e+02,3.987296e-01
349,2.500000e-02,-3.000000e-01,1.000000e-01,1.947351e+02,4.061852e-01
350,5.000000e-02,-3.000000e-01,1.000000e-01,1.950330e+02,4.134972e-01
351,7.500000e-02,-3.000000e-01,1.000000e-01,1.952793e+02,4.206640e-01
352,1.000000e-01,-3.000000e-01,1.000000e-01,1.954816e+02,4.276838e-01
353,1.250000e-01,-3.000000e-01,1.000000e-01,1.956476e+02,4.345546e-01
354,1.500000e-01,-3.000000e-01,1.000000e-01,1.957851e+02,4.412738e-01
355,1.750000e-01,-3.000000e-01,1.000000e-01,1.959018e+02,4.478386e-01
356,2.000000e-01,-3.000000e-01,1.000000e-01,1.960055e+02,4.542456e-01
357,2.250000e-01,-3.000000e-01,1.000000e-01,1.961037e+02,4.604914e-01
358,2.500000e-01,-3.000000e-01,1.000000e-01,1.962037e+02,4.665720e-01
359,2.750000e-01,-3.000000e-01,1.000000e-01,1.963128e+02,4.724829e-01
360,3.000000e-01,-3.000000e-01,1.000000e-01,1.964377e+02,4.782197e-01
361,3.250000e-01,-3.000000e-01,1.000000e-01,1.965848e+02,4.837772e-01
362,3.500000e-01,-3.000000e-01,1.000000e-01,1.967601e+02,4.891500e-01
363,3.750000e-01,-3.000000e-01,1.000000e-01,1.969690e+02,4.943324e-01
364,4.000000e-01,-3.000000e-01,1.000000e-01,1.972165e+02,4.993184e-01
365,4.250000e-01,-3.000000e-01,1.000000e-01,1.975066e+02,5.041017e-01
366,4.500000e-01,-3.000000e-01,1.000000e-01,1.978429e+02,5.086755e-01
367,4.750000e-01,-3.000000e-01,1.000000e-01,1.982282e+02,5.130329e-01
368,5.000000e-01,-3.000000e-01,1.000000e-01,1.986643e+02,5.171667e-01
369,-5.000000e-01,-2.750000e-01,1.000000e-01,1.643812e+02,2.088024e-01
370,-4.750000e-01,-2.750000e-01,1.000000e-01,1.669977e+02,2.193961e-01
371,-4.500000e-01,-2.750000e-01,1.000000e-01,1.694866e+02,2.298357e-01
372,-4.250000e-01,-2.750000e-01,1.000000e-01,1.718468e+02,2.401231e-01
373,-4.000000e-01,-2.750000e-01,1.000000e-01,1.740777e+02,2.502603e-01
374,-3.750000e-01,-2.750000e-01,1.000000e-01,1.761795e+02,2.602493e-01
375,-3.500000e-01,-2.750000e-01,1.000000e-01,1.781526e+02,2.700920e-01
376,-3.250000e-01,-2.750000e-01,1.000000e-01,1.799984e+02,2.797903e-01
377,-3.000000e-01,-2.750000e-01,1.000000e-01,1.817186e+02,2.893461e-01
378,-2.750000e-01,-2.750000e-01,1.000000e-01,1.833153e+02,2.987608e-01
379,-2.500000e-01,-2.750000e-01,1.000000e-01,1.847914e+02,3.080362e-01
380,-2.250000e-01,-2.750000e-01,1.000000e-01,1.861500e+02,3.171736e-01
381,-2.000000e-01,-2.750000e-01,1.000000e-01,1.873948e+02,3.261741e-01
382,-1.750000e-01,-2.750000e-01,1.000000e-01,1.885298e+02,3.350389e-01
383,-1.500000e-01,-2.750000e-01,1.000000e-01,1.895596e+02,3.437685e-01
384,-1.250000e-01,-2.750000e-01,1.000000e-01,1.904890e+02,3.523637e-01
385,-1.000000e-01,-2.750000e-01,1.000000e-01,1.913235e+02,3.608248e-01
386,-7.500000e-02,-2.750000e-01,1.000000e-01,1.920685e+02,3.691516e-01
387,-5.000000e-02,-2.750000e-01,1.000000e-01,1.927301e+02,3.773440e-01
388,-2.500000e-02,-2.750000e-01,1.000000e-01,1.933145e+02,3.854015e-01
389,0.000000e+00,-2.750000e-01,1.000000e-01,1.938283e+02,3.933231e-01
390,2.500000e-02,-2.750000e-01,1.000000e-01,1.942783e+02,4.011076e-01
391,5.000000e-02,-2.750000e-01,1.000000e-01,1.946715e+02,4.087536e-01
392,7.500000e-02,-2.750000e-01,1.000000e-01,1.950151e+02,4.162591e-01
393,1.000000e-01,-2.750000e-01,1.000000e-01,1.953163e+02,4.236220e-01
394,1.250000e-01,-2.750000e-01,1.000000e-01,1.955825e+02,4.308396e-01
395,1.500000e-01,-2.750000e-01,1.000000e-01,1.958211e+02,4.379091e-01
396,1.750000e-01,-2.750000e-01,1.000000e-01,1.960395e+02,4.448271e-01
397,2.000000e-01,-2.750000e-01,1.000000e-01,1.962449e+02,4.515900e-01
398,2.250000e-01,-2.750000e-01,1.000000e-01,1.964445e+02,4.581937e-01
399,2.500000e-01,-2.750000e-01,1.000000e-01,1.966452e+02,4.646339e-01
400,2.750000e-01,-2.750000e-01,1.000000e-01,1.968537e+02,4.709057e-01
401,3.000000e-01,-2.750000e-01,1.000000e-01,1.970762e+02,4.770042e-01
402,3.250000e-01,-2.750000e-01,1.000000e-01,1.973188e+02,4.829238e-01
403,3.500000e-01,-2.750000e-01,1.000000e-01,1.975869e+02,4.886587e-01
404,3.750000e-01,-2.750000e-01,1.000000e-01,1.978854e+02,4.942027e-01
405,4.000000e-01,-2.750000e-01,1.000000e-01,1.982188e+02,4.995496e-01
406,4.250000e-01,-2.750000e-01,1.000000e-01,1.985906e+02,5.046923e-01
407,4.500000e-01,-2.750000e-01,1.000000e-01,1.990040e+02,5.096240e-01
408,4.750000e-01,-2.750000e-01,1.000000e-01,1.994613e+02,5.143372e-01
409,5.000000e-01,-2.750000e-01,1.000000e-01,1.999641e+02,5.188243e-01
410,-5.000000e-01,-2.500000e-01,1.000000e-01,1.627327e+02,1.987047e-01
411,-4.750000e-01,-2.500000e-01,1.000000e-01,1.653572e+02,2.094398e-01
412,-4.500000e-01,-2.500000e-01,1.000000e-01,1.678600e+02,2.200330e-01
413,-4.250000e-01,-2.500000e-01,1.000000e-01,1.702397e+02,2.304858e-01
414,-4.000000e-01,-2.500000e-01,1.000000e-01,1.724956e+02,2.407999e-01
415,-3.750000e-01,-2.500000e-01,1.000000e-01,1.746277e+02,2.509772e-01
416,-3.500000e-01,-2.500000e-01,1.000000e-01,1.766364e+02,2.610191e-01
417,-3.250000e-01,-2.500000e-01,1.000000e-01,1.785227e+02,2.709273e-01
418,-3.000000e-01,-2.500000e-01,1.000000e-01,1.802884e+02,2.807031e-01
419,-2.750000e-01,-2.500000e-01,1.000000e-01,1.819353e+02,2.903479e-01
420,-2.500000e-01,-2.500000e-01,1.000000e-01,1.834662e+02,2.998630e-01
421,-2.250000e-01,-2.500000e-01,1.000000e-01,1.848841e+02,3.092492e-01
422,-2.000000e-01,-2.500000e-01,1.000000e-01,1.861924e+02,3.185075e-01
423,-1.750000e-01,-2.500000e-01,1.000000e-01,1.873952e+02,3.276384e-01
424,-1.500000e-01,-2.500000e-01,1.000000e-01,1.884968e+02,3.366425e-01
425,-1.250000e-01,-2.500000e-01,1.000000e-01,1.895018e+02,3.455197e-01
426,-1.000000e-01,-2.500000e-01,1.000000e-01,1.904154e+02,3.542701e-01
427,-7.500000e-02,-2.500000e-01,1.000000e-01,1.912431e+02,3.628932e-01
428,-5.000000e-02,-2.500000e-01,1.000000e-01,1.919906e+02,3.713884e-01
429,-2.500000e-02,-2.500000e-01,1.000000e-01,1.926639e+02,3.797547e-01
430,0.000000e+00,-2.500000e-01,1.000000e-01,1.932694e+02,3.879908e-01
431,2.500000e-02,-2.500000e-01,1.000000e-01,1.938135e+02,3.960951e-01
432,5.000000e-02,-2.500000e-01,1.000000e-01,1.943031e+02,4.040657e-01
433,7.500000e-02,-2.500000e-01,1.000000e-01,1.947448e+02,4.119003e-01
434,1.000000e-01,-2.500000e-01,1.000000e-01,1.951458e+02,4.195962e-01
435,1.250000e-01,-2.500000e-01,1.000000e-01,1.955129e+02,4.271504e-01
436,1.500000e-01,-2.500000e-01,1.000000e-01,1.958532e+02,4.345596e-01
437,1.750000e-01,-2.500000e-01,1.000000e-01,1.961738e+02,4.418201e-01
438,2.000000e-01,-2.500000e-01,1.000000e-01,1.964813e+02,4.489276e-01
439,2.250000e-01,-2.500000e-01,1.000000e-01,1.967826e+02,4.558779e-01
440,2.500000e-01,-2.500000e-01,1.000000e-01,1.970841e+02,4.626661e-01
441,2.750000e-01,-2.500000e-01,1.000000e-01,1.973919e+02,4.692870e-01
442,3.000000e-01,-2.500000e-01,1.000000e-01,1.977120e+02,4.757351e-01
443,3.250000e-01,-2.500000e-01,1.000000e-01,1.980499e+02,4.820045e-01
444,3.500000e-01,-2.500000e-01,1.000000e-01,1.984103e+02,4.880890e-01
445,3.750000e-01,-2.500000e-01,1.000000e-01,1.987979e+02,4.939820e-01
446,4.000000e-01,-2.500000e-01,1.000000e-01,1.992165e+02,4.996768e-01
447,4.250000e-01,-2.500000e-01,1.000000e-01,1.996694e+02,5.051660e-01
448,4.500000e-01,-2.500000e-01,1.000000e-01,2.001592e+02,5.104423e-01
449,4.750000e-01,-2.500000e-01,1.000000e-01,2.006877e+02,5.154979e-01
450,5.000000e-01,-2.500000e-01,1.000000e-01,2.012561e+02,5.203248e-01
451,-5.000000e-01,-2.250000e-01,1.000000e-01,1.610620e+02,1.888136e-01
452,-4.750000e-01,-2.250000e-01,1.000000e-01,1.636943e+02,1.996873e-01
453,-4.500000e-01,-2.250000e-01,1.000000e-01,1.662109e+02,2.104308e-01
454,-4.250000e-01,-2.250000e-01,1.000000e-01,1.686102e+02,2.210455e-01
455,-4.000000e-01,-2.250000e-01,1.000000e-01,1.708914e+02,2.315327e-01
456,-3.750000e-01,-2.250000e-01,1.000000e-01,1.730542e+02,2.418940e-01
457,-3.500000e-01,-2.250000e-01,1.000000e-01,1.750989e+02,2.521306e-01
458,-3.250000e-01,-2.250000e-01,1.000000e-01,1.770264e+02,2.622437e-01
459,-3.000000e-01,-2.250000e-01,1.000000e-01,1.788381e+02,2.722345e-01
460,-2.750000e-01,-2.250000e-01,1.000000e-01,1.805361e+02,2.821038e-01
461,-2.500000e-01,-2.250000e-01,1.000000e-01,1.821227e+02,2.918527e-01
462,-2.250000e-01,-2.250000e-01,1.000000e-01,1.836008e+02,3.014816e-01
463,-2.000000e-01,-2.250000e-01,1.000000e-01,1.849737e+02,3.109911e-01
464,-1.750000e-01,-2.250000e-01,1.000000e-01,1.862453e+02,3.203814e-01
465,-1.500000e-01,-2.250000e-01,1.000000e-01,1.874197e+02,3.296525e-01
466,-1.250000e-01,-2.250000e-01,1.000000e-01,1.885015e+02,3.388043e-01
467,-1.000000e-01,-2.250000e-01,1.000000e-01,1.894955e+02,3.478361e-01
468,-7.500000e-02,-2.250000e-01,1.000000e-01,1.904070e+02,3.567473e-01
469,-5.000000e-02,-2.250000e-01,1.000000e-01,1.912415e+02,3.655367e-01
470,-2.500000e-02,-2.250000e-01,1.000000e-01,1.920048e+02,3.742030e-01
471,0.000000e+00,-2.250000e-01,1.000000e-01,1.927030e+02,3.827445e-01
472,2.500000e-02,-2.250000e-01,1.000000e-01,1.933423e+02,3.911592e-01
473,5.000000e-02,-2.250000e-01,1.000000e-01,1.939291e+02,3.994446e-01
474,7.500000e-02,-2.250000e-01,1.000000e-01,1.944699e+02,4.075981e-01
475,1.000000e-01,-2.250000e-01,1.000000e-01,1.949713e+02,4.156166e-01
476,1.250000e-01,-2.250000e-01,1.000000e-01,1.954401e+02,4.234967e-01
477,1.500000e-01,-2.250000e-01,1.000000e-01,1.958827e+02,4.312346e-01
478,1.750000e-01,-2.250000e-01,1.000000e-01,1.963058e+02,4.388262e-01
479,2.000000e-01,-2.250000e-01,1.000000e-01,1.967158e+02,4.462670e-01
480,2.250000e-01,-2.250000e-01,1.000000e-01,1.971189e+02,4.535521e-01
481,2.500000e-01,-2.250000e-01,1.000000e-01,1.975212e+02,4.606762e-01
