element_index,cx,cy,cz,Re_J,Im_J,magnitude_J
3354,-4.376525235817e+00,7.625234074047e+01,-4.858132318451e+01,-2.951305055073e-03,8.281021903685e-04,3.065282167402e-03
3355,-3.851051029347e+00,7.615968546020e+01,-4.870310945012e+01,-2.698195432734e-02,1.375478199910e-02,3.028563829879e-02
3356,-3.429653433986e+00,7.608538169453e+01,-4.836187191680e+01,-2.581997329938e-03,1.344059246531e-03,2.910877096340e-03
3357,-9.658617860207e+00,4.322333727613e+01,-4.870310945012e+01,-4.780184929876e-03,8.629430307793e-03,9.864949842795e-03
3358,-1.018409206668e+01,4.331599255639e+01,-4.858132318451e+01,-1.179015624155e-02,1.247157078994e-02,1.716239674896e-02
3359,-1.041795008906e+01,4.335722803539e+01,-4.808822066195e+01,-1.190787830095e-03,8.289278852084e-04,1.450895273677e-03
3360,-1.018409206668e+01,4.331599255639e+01,-4.759511813939e+01,-7.405763394555e-04,1.246830794825e-03,1.450186314059e-03
3361,-9.658617860207e+00,4.322333727613e+01,-4.747333187378e+01,-7.890034101031e-04,8.867754691075e-03,8.902786060680e-03
3362,-9.237220264847e+00,4.314903351046e+01,-4.781456940710e+01,-1.127165907169e-04,-1.157317087121e-03,1.162793132919e-03
3363,-1.159229810044e+01,3.871281457331e+01,-4.808822066195e+01,-2.572852355745e-01,-3.779829968343e+00,3.788576286949e+00
3364,-1.135844007805e+01,3.867157909431e+01,-4.759511813939e+01,-3.453192635517e-01,-3.599975425856e+00,3.616499476088e+00
3365,-1.083296587158e+01,3.857892381404e+01,-4.747333187378e+01,-4.493685472634e-02,-6.391572007392e-01,6.407349281641e-01
3366,-1.135844007805e+01,3.867157909431e+01,-4.858132318451e+01,-2.328134232515e-01,-2.588720472834e+00,2.599168285532e+00
3367,-1.083296587158e+01,3.857892381404e+01,-4.870310945012e+01,-2.546394130199e-01,-2.436155857431e+00,2.449427809174e+00
3368,-1.041156827622e+01,3.850462004837e+01,-4.781456940710e+01,-2.921080185428e-01,-3.033487496756e+00,3.047519234964e+00
3369,-1.041156827622e+01,3.850462004837e+01,-4.836187191680e+01,-2.271848276949e-02,-5.889607022448e-01,5.893987090655e-01
3370,-2.944696636546e+00,8.085135342790e+01,2.718543059289e+01,-4.760144802824e-02,-4.096092613998e+00,4.096369197266e+00
3371,-3.366094231906e+00,8.092565719357e+01,2.752666812622e+01,-1.922072403973e-01,-3.071619097308e+00,3.077626927067e+00
3372,-2.944696636546e+00,8.085135342790e+01,2.663812808319e+01,3.327510506552e-01,-3.258258373578e+00,3.275205473051e+00
3373,-3.891568438376e+00,8.101831247383e+01,2.740488186060e+01,-3.222636532321e-01,-3.998098309423e+00,4.011065189449e+00
3374,-4.125426460763e+00,8.105954795283e+01,2.691177933804e+01,-1.048946185783e-01,-4.228492093926e+00,4.229792934577e+00
3375,-3.366094231906e+00,8.092565719357e+01,2.629689054987e+01,7.510239655489e-01,-2.548539558262e-01,7.930873442623e-01
3376,-3.891568438376e+00,8.101831247383e+01,2.641867681548e+01,3.102098083477e-01,-4.490050864759e+00,4.500754036084e+00
3377,-3.429653433986e+00,7.608538169453e+01,2.718543059289e+01,-9.779431972066e-03,4.792294320699e-03,1.089051764392e-02
3378,-9.237220264847e+00,4.314903351046e+01,2.663812808319e+01,1.856542511946e-03,-5.093862273258e-04,1.925155689094e-03
3379,-3.851051029347e+00,7.615968546020e+01,2.752666812622e+01,-3.090854663592e-03,9.635427563154e-04,3.237560376997e-03
3380,-4.376525235817e+00,7.625234074047e+01,2.740488186060e+01,-1.439575561384e-02,3.940545039745e-03,1.492533667639e-02
3381,-4.610383258204e+00,7.629357621947e+01,2.691177933804e+01,-1.445655917822e-02,4.254835325834e-03,1.506969564800e-02
3382,-4.376525235817e+00,7.625234074047e+01,2.641867681548e+01,-2.072013903162e-02,7.320942610649e-03,2.197544907842e-02
3383,-3.851051029347e+00,7.615968546020e+01,2.629689054987e+01,-1.499778971568e-02,6.579714443815e-03,1.637761699753e-02
3384,-3.429653433986e+00,7.608538169453e+01,2.663812808319e+01,-1.030578503094e-02,6.082324417966e-03,1.196678216687e-02
3385,-9.658617860207e+00,4.322333727613e+01,2.629689054987e+01,-7.191848034034e-04,6.028935475982e-03,6.071679319183e-03
3386,-1.018409206668e+01,4.331599255639e+01,2.641867681548e+01,-4.548322258011e-03,6.355591184436e-03,7.815419033321e-03
3387,-1.041795008906e+01,4.335722803539e+01,2.691177933804e+01,-6.612824734611e-03,3.931016622841e-03,7.693006087333e-03
3388,-1.018409206668e+01,4.331599255639e+01,2.740488186060e+01,-7.081034063742e-03,4.182724816044e-03,8.224124895612e-03
3389,-9.658617860207e+00,4.322333727613e+01,2.752666812622e+01,-1.404658667784e-03,3.505280277242e-04,1.447734737858e-03
3390,-9.237220264847e+00,4.314903351046e+01,2.718543059289e+01,1.386663872916e-03,-2.925940926402e-03,3.237895458665e-03
3391,-1.135844007805e+01,3.867157909431e+01,2.740488186060e+01,-1.285036971954e-01,-2.490615012150e+00,2.493927893692e+00
3392,-1.159229810044e+01,3.871281457331e+01,2.691177933804e+01,-2.528195185678e-01,-2.589773412345e+00,2.602084555939e+00
3393,-1.083296587158e+01,3.857892381404e+01,2.752666812622e+01,-4.673123674252e-02,-3.311852625054e+00,3.312182304549e+00
3394,-1.135844007805e+01,3.867157909431e+01,2.641867681548e+01,-5.736140338614e-02,-6.318555452718e-01,6.344539074583e-01
3395,-1.083296587158e+01,3.857892381404e+01,2.629689054987e+01,-1.453128203299e-01,-2.247356876539e+00,2.252049898710e+00
3396,-1.041156827622e+01,3.850462004837e+01,2.718543059289e+01,1.030995394685e-01,-2.519927138460e+00,2.522035348322e+00
3397,-1.041156827622e+01,3.850462004837e+01,2.663812808319e+01,2.340749055141e-02,-3.159665449502e+00,3.159752152209e+00
3398,-1.437511675846e+01,7.946368681422e+01,2.468799476648e+01,-7.718981740563e-04,-9.141354939777e-04,1.196440760114e-03
3399,6.704918327054e+01,7.976675146342e+01,2.623667572809e+01,3.479705607615e-04,-1.977231660892e-03,2.007617630923e-03
3400,7.518012621682e+01,7.938397109983e+01,1.421028062311e+01,-1.988063257859e-03,-3.017720573616e-01,3.017786059345e-01
3401,5.898631973142e+01,7.966036597078e+01,2.784523261232e+01,-1.578482116454e-04,-1.267197584351e-03,1.276990906665e-03
3402,7.351498226823e+01,7.976675146342e+01,1.860276175247e+01,1.442237428091e-03,-2.761062727183e-03,3.115046738402e-03
3403,7.490041090431e+01,7.973194910760e+01,1.587866838577e+01,-9.017998130052e-03,-9.007573765970e-02,9.052603385332e-02
3404,7.011984885574e+01,7.925158062455e+01,2.148835941564e+01,8.361972197492e-05,1.208261042361e-05,8.448814933357e-05
3405,4.053526311846e+01,7.962224313799e+01,2.850201192211e+01,-4.161977815414e-03,1.015629760675e-03,4.284105874831e-03
3406,5.258630902243e+01,7.914519513190e+01,2.795682308211e+01,1.606300415901e-04,-1.552867600221e-03,1.561153353799e-03
3407,2.201703348182e+01,7.972452574412e+01,2.818567816428e+01,-8.299291006458e-04,-1.519144919281e-03,1.731064296286e-03
3408,3.418641325933e+01,7.918632775908e+01,2.811981643039e+01,2.531246653950e-04,-3.843613464684e-04,4.602235770691e-04
3409,-1.982709213750e+01,8.043635545340e+01,2.271584625943e+01,-3.076544785930e-03,-9.718513636305e-03,1.019385281034e-02
3410,7.546819219335e+01,7.988502176761e+01,1.421028062311e+01,-9.138608279940e-04,-2.514910622270e-01,2.514927226018e-01
3411,-1.968832432197e+01,7.885724466835e+01,2.252756958043e+01,-6.694215861973e-03,-2.414428092235e-02,2.505511579027e-02
3412,3.511464515283e+00,7.985391988391e+01,2.750913652484e+01,-1.184296919372e-03,-3.649267999089e-03,3.836628223116e-03
3413,1.576474966323e+01,7.924747773803e+01,2.774784835618e+01,2.611899152266e-04,-1.757133763856e-03,1.776440045681e-03
3414,-2.640265694266e+00,7.931572189887e+01,2.695242786999e+01,-1.022565421982e-02,1.255650886859e-02,1.619351472628e-02
3415,-2.003846820702e+01,7.992418477859e+01,2.271584625943e+01,-1.203986680564e-03,-4.586719378967e-03,4.742106977743e-03
3416,7.525157139103e+01,7.937752325188e+01,2.655262328267e+00,2.875303620997e-04,-2.751539905409e-03,2.766522286227e-03
3417,7.525157139112e+01,7.937752325203e+01,-2.411829937787e+01,-3.174202526386e-04,-4.835921145595e-03,4.846327366491e-03
3418,7.553963736757e+01,7.987857391966e+01,8.009974669495e+00,3.687174683979e-03,-6.738486384145e-03,7.681305611644e-03
3419,7.496350541450e+01,7.887647258410e+01,8.009974669494e+00,5.332964099828e-04,-4.195551097486e-03,4.229308935573e-03
3420,7.496350541458e+01,7.887647258425e+01,-2.947301171909e+01,2.322006331138e-04,-3.691662460957e-03,3.698957807229e-03
3421,7.553963736748e+01,7.987857392012e+01,-2.947301171909e+01,3.007382794711e-03,-6.380200073612e-03,7.053460445288e-03
3422,7.496259311394e+01,7.921033042077e+01,-8.054162354187e+00,-1.675127203117e-03,-1.936545212930e-03,2.560519187263e-03
3423,7.525065909048e+01,7.971138108855e+01,-1.340887469541e+01,-1.234672911153e-04,-1.909047115568e-03,1.913035561989e-03
3424,-1.437736976797e+01,7.946270763431e+01,-4.615265126909e+01,-1.760540089804e-04,1.164566092239e-04,2.110856601240e-04
3425,6.704897373376e+01,7.976757982608e+01,-4.769958278216e+01,1.117547680437e-03,-7.610324457257e-03,7.691940662978e-03
3426,7.517968763461e+01,7.938473472651e+01,-3.567320849554e+01,-9.777775662779e-03,-1.462063409631e-01,1.465329281586e-01
3427,7.489997232201e+01,7.973271273412e+01,-3.734159625832e+01,-1.025940131709e-02,-9.049698437489e-02,9.107666823251e-02
3428,7.351473256693e+01,7.976757982608e+01,-4.006542076311e+01,5.384023782281e-04,-1.574185522969e-03,1.663711868565e-03
3429,7.011963931897e+01,7.925240898721e+01,-4.295126646959e+01,4.544103821382e-04,-1.094138913909e-04,4.673972561155e-04
3430,5.898608751386e+01,7.965905708272e+01,-4.930913905214e+01,-7.336591287743e-05,-5.556581079667e-04,5.604805885322e-04
3431,-1.982936352441e+01,8.043537627349e+01,-4.418030770137e+01,-2.296779070482e-03,-8.979622843379e-03,9.268701123024e-03
3432,5.258608642261e+01,7.914388624385e+01,-4.942094234741e+01,-1.528284982741e-03,-2.797172967138e-03,3.187449073563e-03
3433,3.418550899987e+01,7.918505260028e+01,-4.958390004741e+01,3.294629263428e-04,-1.365190388246e-03,1.404382645860e-03
3434,4.053407153439e+01,7.961965909114e+01,-4.996660559914e+01,-3.259774497794e-03,1.263462772844e-03,3.496064638251e-03
3435,2.201453117678e+01,7.972206276098e+01,-4.965038668309e+01,-2.186463610217e-03,-1.544013697755e-03,2.676677309214e-03
3436,7.546775361097e+01,7.988578539459e+01,-3.567320849554e+01,-1.530620102878e-02,-1.830139406772e-01,1.836528852813e-01
3437,-1.968830594457e+01,7.885724466835e+01,-4.399080169107e+01,-8.877145789180e-03,-1.297237829902e-02,1.571897948645e-02
3438,1.576319698255e+01,7.924628991369e+01,-4.921180120459e+01,-1.258485135540e-03,-2.381275237127e-03,2.693372716749e-03
3439,-2.642497899123e+00,7.931474271896e+01,-4.841705115725e+01,-1.059569149971e-02,1.230688904241e-02,1.623971047338e-02
3440,3.507625505181e+00,7.985175287965e+01,-4.897440247871e+01,-2.351160274445e-03,-4.261466834122e-03,4.867037519317e-03
3441,-2.004073959393e+01,7.992320559868e+01,-4.418030770137e+01,-1.249658820994e-03,-1.917601612807e-03,2.288851920577e-03
3442,-2.510921320586e+01,7.951738025852e+01,1.012644120726e+01,1.113432384555e-03,-7.487303500044e-04,1.341763321899e-03
3443,-2.514029970101e+01,7.982991330753e+01,-3.158947825723e+01,2.370577548834e-04,-1.155516709668e-03,1.179582657330e-03
3444,-2.520596092271e+01,8.049004889770e+01,1.534093114032e+01,-7.239076042977e-05,-7.947236084066e-04,7.980138068695e-04
3445,-2.504355198416e+01,7.885724466835e+01,1.534093114032e+01,1.618547642701e-04,-8.691278978942e-04,8.840702843184e-04
3446,-2.504355198416e+01,7.885724466835e+01,-3.680396819029e+01,6.637428813159e-03,-6.295875788532e-03,9.148415884424e-03
3447,-2.520596092271e+01,8.049004889770e+01,-3.680396819029e+01,2.779736214692e-05,-6.469686798187e-03,6.469746514353e-03
3448,-2.541733699223e+01,7.997787822289e+01,1.534093114032e+01,-1.160731467860e-03,-7.666754137435e-03,7.754122551544e-03
3449,-2.535167577053e+01,7.931774263271e+01,-3.680396819029e+01,4.173927227243e-03,-6.815619350454e-03,7.992142117643e-03
3450,-2.489783713634e+01,8.002955093334e+01,-3.025386588593e-01,-1.008009432098e-03,-3.941699356063e-03,4.068547262695e-03
3451,-2.489783713634e+01,8.002955093334e+01,-1.594600845804e+01,3.098851155355e-04,-4.506057634043e-04,5.468768955109e-04
3452,-2.483217591464e+01,7.936941534317e+01,-5.517028591921e+00,-3.381616473627e-04,3.740023597668e-04,5.042133128530e-04
3453,-2.483217591464e+01,7.936941534317e+01,-2.116049839110e+01,-1.012168358133e-03,-3.454545812556e-03,3.599773820152e-03
3454,2.332038160212e+01,8.941373601053e+01,-8.137997498655e+00,7.838217139657e-05,-7.009468258575e-05,1.051524099564e-04
3455,2.978490887136e+01,9.035916106110e+01,-1.400430425102e+01,-1.710667625638e-05,1.685574229690e-05,2.401571195947e-05
3456,-1.413313362319e+01,8.281519840153e+01,-2.732392724707e+01,-8.414630166365e-05,8.538179137061e-05,1.198776475467e-04
3457,-1.564273207936e+01,8.252366253722e+01,6.143279708485e+00,-5.218076571565e-05,1.457483526562e-05,5.417802260780e-05
3458,-1.931744308695e+01,8.179656492572e+01,1.396501460808e+01,-1.761887361722e-04,-1.919172222479e-04,2.605277162785e-04
3459,-1.931746704896e+01,8.179655882640e+01,-3.542799969630e+01,-6.746408557858e-05,4.029078891635e-05,7.857958077297e-05
3460,-8.228286747080e+00,8.396171247994e+01,-6.862436939162e+00,1.626515908852e-05,1.757056052057e-04,1.764568363677e-04
3461,-1.628677613443e+00,8.519759644948e+01,-9.541067723558e+00,-7.293448468868e-05,-4.434833650253e-05,8.535932290819e-05
3462,-4.318560519097e+00,8.469575267080e+01,-2.595898376952e+01,-5.283446066517e-05,-1.637759493977e-04,1.720873087561e-04
3463,2.587542457909e+01,8.980550272184e+01,2.657360401063e+00,1.394698439803e-05,4.370002724392e-05,4.587167704497e-05
3464,-7.766564901759e+00,8.404995130702e+01,4.515533811604e+00,8.559348901114e-05,5.541502598150e-06,8.577268569974e-05
3465,-2.131108233231e-02,8.548825750159e+01,1.019215764294e+01,9.904624947908e-05,1.847347673472e-04,2.096117692371e-04
3466,1.727370445786e+01,8.849486111666e+01,8.292611255504e+00,-1.735359525413e-06,-7.098116720596e-06,7.307170017295e-06
3467,3.097283130416e-01,8.555186194895e+01,-1.697735821525e+01,-3.680153523870e-04,-2.085007685233e-04,4.229750229828e-04
3468,7.900221727237e+00,8.691323756660e+01,4.023931651691e+00,1.144104478751e-05,2.037800821971e-05,2.337008183196e-05
3469,3.543688785463e+01,9.104693894432e+01,7.439750637122e+00,-1.286304474290e-04,1.505990123544e-04,1.980551805126e-04
3470,1.840068917297e+01,8.867902737865e+01,-2.981076314072e+01,-7.021722426480e-05,3.090405362217e-05,7.671713702775e-05
3471,2.701286386130e+01,8.999090466480e+01,-2.450837168543e+01,1.813841059956e-04,-4.271015452638e-05,1.863447107044e-04
3472,1.917046716699e+00,8.584251932730e+01,-3.191793721766e+01,1.503659998002e-05,2.190028150364e-04,2.195184100089e-04
3473,4.648536830666e+01,9.185192122742e+01,-1.835778147718e+01,-2.844076353084e-05,-6.027102317596e-05,6.664437909452e-05
3474,4.021236311128e+01,9.149596728042e+01,-1.122127358805e+01,-3.704513269095e-05,1.467060873602e-04,1.513109973685e-04
3475,7.180077337759e+01,8.355680590932e+01,-1.075137519924e+01,-2.579793246022e-06,3.850337546693e-05,3.858970400949e-05
3476,-1.977916493227e+01,8.170832609864e+01,-1.827091587493e+01,-5.623149321828e-06,-6.960383724666e-06,8.948002564269e-06
3477,4.429243487848e+01,9.177883604699e+01,3.826941753907e+00,7.648547110465e-06,-3.038061639092e-05,3.132861511771e-05
3478,4.628544469346e+01,9.185849318517e+01,-3.997189421523e+00,1.697792276100e-04,-9.598399079636e-06,1.700503319395e-04
3479,4.449230378218e+01,9.177253425431e+01,-2.586806186103e+01,7.445152359814e-06,8.450325170149e-06,1.126225062508e-05
3480,3.544725357674e+01,9.104832391101e+01,-2.923562140631e+01,-4.980784099371e-05,9.467483183214e-05,1.069773097759e-04
3481,7.276567093134e+01,8.309368321796e+01,-2.548679960264e+01,-1.262211202035e-05,-3.820227799844e-05,4.023346562408e-05
3482,6.827811136545e+01,8.668751887552e+01,-3.051171201477e+01,2.125202076859e-05,-1.155390473734e-05,2.418968998206e-05
3483,6.838016492499e+01,8.662712083773e+01,9.044106729336e+00,1.531522094047e-04,-1.546992508917e-05,1.539315361705e-04
3484,7.286769362929e+01,8.303332289155e+01,4.019197524119e+00,4.380302010845e-05,-2.427983914293e-05,5.008208421609e-05
3485,-1.610445392469e+01,8.243542371013e+01,-1.044918097534e+01,3.092670808778e-05,-4.792364711813e-05,5.703627991244e-05
3486,5.621604240904e+01,9.155992694023e+01,-1.539616874182e+01,-1.754434948441e-04,-1.096306103672e-04,2.068798941719e-04
3487,5.602654919748e+01,9.156773700452e+01,-6.665664039331e+00,-2.402449542354e-04,-2.655581269511e-04,3.581043937532e-04
3488,-2.128878735046e+01,8.141678413501e+01,-2.909783625390e+00,-2.002853594225e-05,4.455331694390e-05,4.884813509944e-05
3489,1.096562233887e+01,8.745179263297e+01,-2.580486010525e+01,8.526415832887e-05,1.544098142000e-05,8.665102770737e-05
3490,6.182166824404e+01,9.042914165128e+01,-1.928512154040e+01,1.315687412555e-04,4.857308352039e-05,1.402486296483e-04
3491,6.173419773026e+01,9.037659138946e+01,-2.467469076056e+00,8.387627454662e-05,-3.234143727576e-05,8.989548374019e-05
3492,5.328396236762e+01,9.173750365953e+01,8.880589186368e+00,-2.693883365375e-06,-3.499203636546e-05,3.509557830536e-05
3493,5.347337000808e+01,9.173000147171e+01,-3.058886103397e+01,-3.840291375641e-05,-2.066038845613e-04,2.101426870029e-04
3494,1.357301679510e+01,8.790067218033e+01,-1.085800125995e+01,8.898366661957e-05,7.464605147941e-05,1.161470013669e-04
3495,6.754577041448e+00,8.671081534157e+01,-4.331322964044e+00,1.759739989587e-04,-6.522480382991e-06,1.760948354151e-04
3496,6.902771924210e+01,8.643805737064e+01,-1.747458776524e+01,-4.624643416358e-05,2.622365933975e-05,5.316401961866e-05
3497,6.912974193988e+01,8.637769704453e+01,-4.032727662161e+00,-6.183844562110e-06,-1.213886977461e-04,1.215461059601e-04
3498,9.820001818529e+00,8.724936798238e+01,-1.759238505808e+01,-9.643224303324e-06,-3.002241685069e-04,3.003789991504e-04
3499,6.098462071538e+01,9.062601518266e+01,5.254652974213e+00,1.659893081596e-04,1.124956254987e-04,2.005186180374e-04
3500,6.107206036757e+01,9.067860315586e+01,-2.696753344870e+01,-4.380051953294e-05,2.591478551343e-05,5.089264799126e-05
3501,-2.137043405526e+00,8.336415840671e+01,2.169460217756e+01,5.726729936231e-04,4.202281000391e-04,7.103140247016e-04
3502,-7.112240451188e+00,8.188726322116e+01,2.334719215927e+01,-3.016510158098e-03,2.828165776251e-03,4.134955282934e-03
3503,5.519500284587e+01,8.320391981460e+01,2.611716978662e+01,-1.465473828098e-04,-2.637777125569e-05,1.489023916021e-04
3504,7.369027134087e+01,8.152453937736e+01,1.791964940914e+01,-1.161263193962e-03,-7.630222695144e-03,7.718084644725e-03
3505,6.208773751275e+01,8.814027248054e+01,1.790178749822e+01,8.250357072574e-05,-6.936166676157e-05,1.077862699904e-04
3506,1.906404238060e+01,8.224497266388e+01,2.640488266685e+01,-2.821543315853e-04,1.801035990690e-04,3.347362741472e-04
3507,1.116763181456e+01,8.365806035730e+01,2.443369502071e+01,3.698263684046e-04,-1.515837134683e-04,3.996863332116e-04
3508,6.922491415500e+01,8.155934173318e+01,2.372367132563e+01,-4.433078073629e-04,-8.661279322844e-04,9.729847928679e-04
3509,1.838527920913e+01,8.782331397903e+01,1.645509529896e+01,-2.592453584091e-04,-2.094339410985e-04,3.332727584737e-04
3510,1.101497754813e+01,8.594540176850e+01,1.975972679055e+01,-4.316011244127e-04,2.262225718743e-05,4.321935875445e-04
3511,5.321425326724e+01,9.078111249065e+01,1.549596554163e+01,-4.526716704805e-06,-1.224218536977e-05,1.305228971305e-05
